TradeDate,YYYYMM,FactorName,Quantile,TotalReturn
31/03/2002,200203,Size,1,-0.044873812
31/03/2002,200203,Size,2,0.002490897
31/03/2002,200203,Size,3,0.025236474
31/03/2002,200203,Size,4,0.014709584
30/04/2002,200204,12mMomentum,1,-0.006708007
30/04/2002,200204,12mMomentum,2,-0.025456581
30/04/2002,200204,12mMomentum,3,-0.017549723
30/04/2002,200204,12mMomentum,4,-0.039568556
30/04/2002,200204,3mMomentum,1,-0.013846421
30/04/2002,200204,3mMomentum,2,-0.030059694
30/04/2002,200204,3mMomentum,3,-0.004249681
30/04/2002,200204,3mMomentum,4,-0.040967595
30/04/2002,200204,6mMomentum,1,-0.015647363
30/04/2002,200204,6mMomentum,2,-0.023353895
30/04/2002,200204,6mMomentum,3,-0.013093281
30/04/2002,200204,6mMomentum,4,-0.038120742
30/04/2002,200204,DIV_YLD_HIST,1,0.008638557
30/04/2002,200204,DIV_YLD_HIST,2,-0.014945078
30/04/2002,200204,DIV_YLD_HIST,3,-0.059550417
30/04/2002,200204,DIV_YLD_HIST,4,-0.034523832
30/04/2002,200204,EPSGrowthNTMA,1,-0.04011197
30/04/2002,200204,EPSGrowthNTMA,2,-0.013759963
30/04/2002,200204,EPSGrowthNTMA,3,-0.019725466
30/04/2002,200204,EPSGrowthNTMA,4,-0.02288955
30/04/2002,200204,ForwardPE,1,0.001183761
30/04/2002,200204,ForwardPE,2,-0.007812559
30/04/2002,200204,ForwardPE,3,-0.041185863
30/04/2002,200204,ForwardPE,4,-0.039477788
30/04/2002,200204,PriceToBook,1,-0.004714761
30/04/2002,200204,PriceToBook,2,-0.031320963
30/04/2002,200204,PriceToBook,3,-0.027873006
30/04/2002,200204,PriceToBook,4,-0.033173227
30/04/2002,200204,PriceToCashflow,1,-0.019160429
30/04/2002,200204,PriceToCashflow,2,0.000938069
30/04/2002,200204,PriceToCashflow,3,-0.01342233
30/04/2002,200204,PriceToCashflow,4,-0.061681398
30/04/2002,200204,PriceToNTA,1,0.005819446
30/04/2002,200204,PriceToNTA,2,-0.034258539
30/04/2002,200204,PriceToNTA,3,-0.011200083
30/04/2002,200204,PriceToNTA,4,-0.051299995
30/04/2002,200204,PriceToRevenue,1,-0.031917389
30/04/2002,200204,PriceToRevenue,2,-0.006295149
30/04/2002,200204,PriceToRevenue,3,-0.035340082
30/04/2002,200204,PriceToRevenue,4,-0.026417595
30/04/2002,200204,ROE,1,-0.01423024
30/04/2002,200204,ROE,2,-0.021280146
30/04/2002,200204,ROE,3,-0.040088064
30/04/2002,200204,ROE,4,-0.024089878
30/04/2002,200204,Size,1,-0.020764107
30/04/2002,200204,Size,2,-0.03688529
30/04/2002,200204,Size,3,-0.011794602
30/04/2002,200204,Size,4,-0.019402536
31/05/2002,200205,12mMomentum,1,0.038502721
31/05/2002,200205,12mMomentum,2,0.023372335
31/05/2002,200205,12mMomentum,3,0.010501046
31/05/2002,200205,12mMomentum,4,-0.058174812
31/05/2002,200205,3mMomentum,1,0.030986559
31/05/2002,200205,3mMomentum,2,0.016083319
31/05/2002,200205,3mMomentum,3,0.006187025
31/05/2002,200205,3mMomentum,4,-0.041009042
31/05/2002,200205,6mMomentum,1,0.033811913
31/05/2002,200205,6mMomentum,2,0.01529933
31/05/2002,200205,6mMomentum,3,-0.005446837
31/05/2002,200205,6mMomentum,4,-0.030641134
31/05/2002,200205,DIV_YLD_HIST,1,0.01504838
31/05/2002,200205,DIV_YLD_HIST,2,0.033387029
31/05/2002,200205,DIV_YLD_HIST,3,-0.010457501
31/05/2002,200205,DIV_YLD_HIST,4,0.007649913
31/05/2002,200205,EPSGrowthNTMA,1,-0.011154922
31/05/2002,200205,EPSGrowthNTMA,2,0.013175507
31/05/2002,200205,EPSGrowthNTMA,3,0.019984056
31/05/2002,200205,EPSGrowthNTMA,4,-0.009158635
31/05/2002,200205,ForwardPE,1,0.015437053
31/05/2002,200205,ForwardPE,2,0.020437086
31/05/2002,200205,ForwardPE,3,-0.004578368
31/05/2002,200205,ForwardPE,4,-0.018078651
31/05/2002,200205,PriceToBook,1,0.000314024
31/05/2002,200205,PriceToBook,2,0.011935154
31/05/2002,200205,PriceToBook,3,-0.002692212
31/05/2002,200205,PriceToBook,4,0.014179917
31/05/2002,200205,PriceToCashflow,1,0.027482893
31/05/2002,200205,PriceToCashflow,2,0.01119459
31/05/2002,200205,PriceToCashflow,3,-0.005891424
31/05/2002,200205,PriceToCashflow,4,-0.014308076
31/05/2002,200205,PriceToNTA,1,0.008603286
31/05/2002,200205,PriceToNTA,2,0.002604308
31/05/2002,200205,PriceToNTA,3,0.012629301
31/05/2002,200205,PriceToNTA,4,-0.003709987
31/05/2002,200205,PriceToRevenue,1,0.015267206
31/05/2002,200205,PriceToRevenue,2,-0.002560495
31/05/2002,200205,PriceToRevenue,3,0.012060427
31/05/2002,200205,PriceToRevenue,4,-0.005372818
31/05/2002,200205,ROE,1,0.006853765
31/05/2002,200205,ROE,2,0.003537496
31/05/2002,200205,ROE,3,-0.001571099
31/05/2002,200205,ROE,4,0.004501856
31/05/2002,200205,Size,1,-0.02662933
31/05/2002,200205,Size,2,0.014462086
31/05/2002,200205,Size,3,0.014192776
31/05/2002,200205,Size,4,0.010847944
30/06/2002,200206,12mMomentum,1,-0.016921111
30/06/2002,200206,12mMomentum,2,-0.045295387
30/06/2002,200206,12mMomentum,3,-0.044157135
30/06/2002,200206,12mMomentum,4,-0.111811533
30/06/2002,200206,3mMomentum,1,-0.027867674
30/06/2002,200206,3mMomentum,2,-0.034311819
30/06/2002,200206,3mMomentum,3,-0.061861296
30/06/2002,200206,3mMomentum,4,-0.09517954
30/06/2002,200206,6mMomentum,1,-0.037596485
30/06/2002,200206,6mMomentum,2,-0.022357263
30/06/2002,200206,6mMomentum,3,-0.060267993
30/06/2002,200206,6mMomentum,4,-0.098699937
30/06/2002,200206,DIV_YLD_HIST,1,-0.030942663
30/06/2002,200206,DIV_YLD_HIST,2,-0.026450639
30/06/2002,200206,DIV_YLD_HIST,3,-0.05179088
30/06/2002,200206,DIV_YLD_HIST,4,-0.052385888
30/06/2002,200206,EPSGrowthNTMA,1,-0.042176495
30/06/2002,200206,EPSGrowthNTMA,2,-0.02800879
30/06/2002,200206,EPSGrowthNTMA,3,-0.031849088
30/06/2002,200206,EPSGrowthNTMA,4,-0.101244629
30/06/2002,200206,ForwardPE,1,-0.061000346
30/06/2002,200206,ForwardPE,2,-0.033666403
30/06/2002,200206,ForwardPE,3,-0.021214093
30/06/2002,200206,ForwardPE,4,-0.067047678
30/06/2002,200206,PriceToBook,1,-0.08545215
30/06/2002,200206,PriceToBook,2,-0.032083686
30/06/2002,200206,PriceToBook,3,-0.044074657
30/06/2002,200206,PriceToBook,4,-0.071972712
30/06/2002,200206,PriceToCashflow,1,-0.080318908
30/06/2002,200206,PriceToCashflow,2,-0.034671696
30/06/2002,200206,PriceToCashflow,3,-0.022169938
30/06/2002,200206,PriceToCashflow,4,-0.054419637
30/06/2002,200206,PriceToNTA,1,-0.07720264
30/06/2002,200206,PriceToNTA,2,-0.046717036
30/06/2002,200206,PriceToNTA,3,-0.028974819
30/06/2002,200206,PriceToNTA,4,-0.088382583
30/06/2002,200206,PriceToRevenue,1,-0.059624212
30/06/2002,200206,PriceToRevenue,2,-0.058031275
30/06/2002,200206,PriceToRevenue,3,-0.040057649
30/06/2002,200206,PriceToRevenue,4,-0.081216242
30/06/2002,200206,ROE,1,-0.052201298
30/06/2002,200206,ROE,2,-0.040160136
30/06/2002,200206,ROE,3,-0.050118302
30/06/2002,200206,ROE,4,-0.092236685
30/06/2002,200206,Size,1,-0.089635484
30/06/2002,200206,Size,2,-0.058662882
30/06/2002,200206,Size,3,-0.039515314
30/06/2002,200206,Size,4,-0.02966173
31/07/2002,200207,12mMomentum,1,-0.052094446
31/07/2002,200207,12mMomentum,2,-0.024554558
31/07/2002,200207,12mMomentum,3,-0.034515281
31/07/2002,200207,12mMomentum,4,-0.033933146
31/07/2002,200207,3mMomentum,1,-0.047175338
31/07/2002,200207,3mMomentum,2,-0.023052129
31/07/2002,200207,3mMomentum,3,-0.035584205
31/07/2002,200207,3mMomentum,4,-0.035986741
31/07/2002,200207,6mMomentum,1,-0.048543479
31/07/2002,200207,6mMomentum,2,-0.026729211
31/07/2002,200207,6mMomentum,3,-0.030951047
31/07/2002,200207,6mMomentum,4,-0.035555675
31/07/2002,200207,DIV_YLD_HIST,1,-0.013828727
31/07/2002,200207,DIV_YLD_HIST,2,-0.010221997
31/07/2002,200207,DIV_YLD_HIST,3,-0.053893346
31/07/2002,200207,DIV_YLD_HIST,4,-0.043498494
31/07/2002,200207,EPSGrowthNTMA,1,-0.042583011
31/07/2002,200207,EPSGrowthNTMA,2,-0.027918072
31/07/2002,200207,EPSGrowthNTMA,3,-0.034504204
31/07/2002,200207,EPSGrowthNTMA,4,-0.04108585
31/07/2002,200207,ForwardPE,1,-0.037322091
31/07/2002,200207,ForwardPE,2,-0.024645317
31/07/2002,200207,ForwardPE,3,-0.022775632
31/07/2002,200207,ForwardPE,4,-0.056365431
31/07/2002,200207,PriceToBook,1,-0.009667194
31/07/2002,200207,PriceToBook,2,-0.03507739
31/07/2002,200207,PriceToBook,3,-0.043369395
31/07/2002,200207,PriceToBook,4,-0.058253544
31/07/2002,200207,PriceToCashflow,1,-0.013843033
31/07/2002,200207,PriceToCashflow,2,-0.033094508
31/07/2002,200207,PriceToCashflow,3,-0.029547418
31/07/2002,200207,PriceToCashflow,4,-0.040352432
31/07/2002,200207,PriceToNTA,1,0.000395534
31/07/2002,200207,PriceToNTA,2,-0.052548733
31/07/2002,200207,PriceToNTA,3,-0.045212885
31/07/2002,200207,PriceToNTA,4,-0.039180158
31/07/2002,200207,PriceToRevenue,1,-0.018237313
31/07/2002,200207,PriceToRevenue,2,-0.032344798
31/07/2002,200207,PriceToRevenue,3,-0.048823626
31/07/2002,200207,PriceToRevenue,4,-0.045691387
31/07/2002,200207,ROE,1,-0.037105086
31/07/2002,200207,ROE,2,-0.039722217
31/07/2002,200207,ROE,3,-0.034785489
31/07/2002,200207,ROE,4,-0.030989174
31/07/2002,200207,Size,1,-0.030237459
31/07/2002,200207,Size,2,-0.040734841
31/07/2002,200207,Size,3,-0.033526506
31/07/2002,200207,Size,4,-0.036969095
31/08/2002,200208,12mMomentum,1,0.06278275
31/08/2002,200208,12mMomentum,2,0.032668015
31/08/2002,200208,12mMomentum,3,0.030897342
31/08/2002,200208,12mMomentum,4,0.047009588
31/08/2002,200208,3mMomentum,1,0.041237269
31/08/2002,200208,3mMomentum,2,0.035991147
31/08/2002,200208,3mMomentum,3,0.044525403
31/08/2002,200208,3mMomentum,4,0.050316281
31/08/2002,200208,6mMomentum,1,0.060988791
31/08/2002,200208,6mMomentum,2,0.039317292
31/08/2002,200208,6mMomentum,3,0.029961161
31/08/2002,200208,6mMomentum,4,0.043880935
31/08/2002,200208,DIV_YLD_HIST,1,0.04725371
31/08/2002,200208,DIV_YLD_HIST,2,0.05239193
31/08/2002,200208,DIV_YLD_HIST,3,0.022235099
31/08/2002,200208,DIV_YLD_HIST,4,0.036032984
31/08/2002,200208,EPSGrowthNTMA,1,0.042640975
31/08/2002,200208,EPSGrowthNTMA,2,0.051799783
31/08/2002,200208,EPSGrowthNTMA,3,0.027337544
31/08/2002,200208,EPSGrowthNTMA,4,0.051162427
31/08/2002,200208,ForwardPE,1,0.06632265
31/08/2002,200208,ForwardPE,2,0.033599892
31/08/2002,200208,ForwardPE,3,0.038186632
31/08/2002,200208,ForwardPE,4,0.036492149
31/08/2002,200208,PriceToBook,1,0.062714651
31/08/2002,200208,PriceToBook,2,0.030025356
31/08/2002,200208,PriceToBook,3,0.055024291
31/08/2002,200208,PriceToBook,4,0.036512514
31/08/2002,200208,PriceToCashflow,1,0.041754723
31/08/2002,200208,PriceToCashflow,2,0.035650002
31/08/2002,200208,PriceToCashflow,3,0.045150624
31/08/2002,200208,PriceToCashflow,4,0.03364018
31/08/2002,200208,PriceToNTA,1,0.047800414
31/08/2002,200208,PriceToNTA,2,0.034904134
31/08/2002,200208,PriceToNTA,3,0.04282316
31/08/2002,200208,PriceToNTA,4,0.05223619
31/08/2002,200208,PriceToRevenue,1,0.041433536
31/08/2002,200208,PriceToRevenue,2,0.076340511
31/08/2002,200208,PriceToRevenue,3,0.015321672
31/08/2002,200208,PriceToRevenue,4,0.047020416
31/08/2002,200208,ROE,1,0.027249976
31/08/2002,200208,ROE,2,0.0385294
31/08/2002,200208,ROE,3,0.038807486
31/08/2002,200208,ROE,4,0.080574391
31/08/2002,200208,Size,1,0.052635871
31/08/2002,200208,Size,2,0.03797069
31/08/2002,200208,Size,3,0.055378705
31/08/2002,200208,Size,4,0.024990641
30/09/2002,200209,12mMomentum,1,-0.031340373
30/09/2002,200209,12mMomentum,2,-0.031254801
30/09/2002,200209,12mMomentum,3,-0.035470269
30/09/2002,200209,12mMomentum,4,-0.104505707
30/09/2002,200209,3mMomentum,1,-0.043321784
30/09/2002,200209,3mMomentum,2,-0.020641057
30/09/2002,200209,3mMomentum,3,-0.049191397
30/09/2002,200209,3mMomentum,4,-0.088453597
30/09/2002,200209,6mMomentum,1,-0.01622899
30/09/2002,200209,6mMomentum,2,-0.026032365
30/09/2002,200209,6mMomentum,3,-0.055134917
30/09/2002,200209,6mMomentum,4,-0.1048463
30/09/2002,200209,DIV_YLD_HIST,1,0.000279413
30/09/2002,200209,DIV_YLD_HIST,2,-0.016627305
30/09/2002,200209,DIV_YLD_HIST,3,-0.036349113
30/09/2002,200209,DIV_YLD_HIST,4,-0.056424604
30/09/2002,200209,EPSGrowthNTMA,1,-0.044704978
30/09/2002,200209,EPSGrowthNTMA,2,-0.03704828
30/09/2002,200209,EPSGrowthNTMA,3,-0.017542517
30/09/2002,200209,EPSGrowthNTMA,4,-0.094445008
30/09/2002,200209,ForwardPE,1,-0.035083612
30/09/2002,200209,ForwardPE,2,-0.025672128
30/09/2002,200209,ForwardPE,3,-0.035754545
30/09/2002,200209,ForwardPE,4,-0.073436532
30/09/2002,200209,PriceToBook,1,-0.059101661
30/09/2002,200209,PriceToBook,2,-0.043417587
30/09/2002,200209,PriceToBook,3,-0.039194195
30/09/2002,200209,PriceToBook,4,-0.052770012
30/09/2002,200209,PriceToCashflow,1,-0.01486445
30/09/2002,200209,PriceToCashflow,2,-0.026451385
30/09/2002,200209,PriceToCashflow,3,-0.031915486
30/09/2002,200209,PriceToCashflow,4,-0.06924354
30/09/2002,200209,PriceToNTA,1,-0.038819458
30/09/2002,200209,PriceToNTA,2,-0.029833766
30/09/2002,200209,PriceToNTA,3,-0.041134814
30/09/2002,200209,PriceToNTA,4,-0.076340704
30/09/2002,200209,PriceToRevenue,1,-0.036569554
30/09/2002,200209,PriceToRevenue,2,-0.057049157
30/09/2002,200209,PriceToRevenue,3,-0.053565894
30/09/2002,200209,PriceToRevenue,4,-0.053208779
30/09/2002,200209,ROE,1,-0.033893298
30/09/2002,200209,ROE,2,-0.020987335
30/09/2002,200209,ROE,3,-0.04013534
30/09/2002,200209,ROE,4,-0.113415347
30/09/2002,200209,Size,1,-0.09456538
30/09/2002,200209,Size,2,-0.037255297
30/09/2002,200209,Size,3,-0.024813777
30/09/2002,200209,Size,4,-0.043570261
31/10/2002,200210,12mMomentum,1,-0.000808683
