,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield
,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure
31/12/13,-0.003239827,0.003825839,0.025247465,-0.04672228,-0.034796693,0.010541354,0.021332562,0.0237624,0.022319416,0.034516051,-0.009408695,0.021271222,0.015928766,0.024934485,-0.012130557,0.00577471,0.01422421,17.9,15.76,14.8,10.9,15.42,15.44,18.26,20.71,,21.73,14.78,18.57,13.56,20.07,16.39,39.83,15.1,0.023534,0.043295,0.031686,0.034487,0.030724,0.032231,0.023417,0.017466,0.012979,0.015822,0.010611,0.026992,0.036493,0.018275,0.041537,0.037767,0.040869
31/1/14,-0.047245303,-0.03068484,-0.027919536,-0.111777856,-0.067912355,-0.016484087,-0.037402569,-0.018571151,-0.025860448,-0.069471838,-0.047422728,-0.01706129,-0.036143503,-0.035186085,0.033330077,0.032589263,-0.007563682,16.26,15.05,15.22,9.49,12.75,14.83,17.51,20.12,,20.13,13.04,17.46,13.43,19.2,16.94,43.13,15.29,0.025144,0.04512,0.033079,0.040535,0.033347,0.033229,0.024706,0.018529,0.01475,0.017466,0.011375,0.027929,0.037938,0.019626,0.040611,0.035614,0.041187
28/2/14,0.024205231,0.052239486,0.049485519,0.035580753,0.025415707,0.051758633,0.049430305,0.051537971,0.02286663,-0.004596763,0.027148428,0.01696221,0.048386728,0.044711067,0.034303681,0.045611206,0.046576867,16.54,15.81,15.75,9.43,13.27,15.6,18.17,20.75,,19.99,13.36,17.76,14.14,19.93,17.53,44.91,15.8,0.024769,0.04413,0.030962,0.042917,0.032253,0.034386,0.024613,0.017535,0.014281,0.017336,0.010451,0.027201,0.046044,0.018931,0.038979,0.034528,0.039325
31/3/14,0.006542532,0.005530207,-0.009173088,0.104443429,-0.017487035,-0.007061909,0.002186492,-0.003947319,0.046375139,-0.001569333,-0.001559454,0.032605311,-0.027028236,0.008372823,0.03505316,0.003523958,0.029418237,16.5,16.05,14.56,9.97,13.19,15.49,18.2,20.63,,19.74,13.34,18.37,13.76,20.1,17.82,44.89,16.18,0.025765,0.044998,0.031377,0.040036,0.032723,0.035302,0.025107,0.018054,0.013749,0.019164,0.010444,0.026468,0.047491,0.019138,0.038285,0.035362,0.038621
30/4/14,-0.003872402,0.018915692,-0.011970384,0.03834026,-0.023514536,0.016958222,0.010617061,-0.016638353,-0.001253677,-0.034400687,-0.013055198,0.003448298,0.031432961,0.007362202,0.056211064,0.029504005,0.020476175,15.68,16.31,14.55,10.12,12.96,15.73,18.16,20.06,,17.2,13.17,18.44,14.46,20.22,18.2,46.45,16.63,0.026147,0.043893,0.031515,0.041171,0.033657,0.035132,0.02523,0.018636,0.013927,0.019975,0.01059,0.026423,0.046242,0.019227,0.049479,0.034439,0.038451
30/5/14,0.034972611,0.009346032,0.000848636,-0.017730471,0.045979667,0.027674432,0.020305496,0.0116136,0.070925924,0.03487296,0.024263264,0.031561492,0.014416026,0.023186149,-0.05298448,0.028716307,0.025043885,16.21,16.3,14.71,9.69,13.54,15.93,18.54,20.04,,17.83,13.51,19.06,14.57,20.65,17.26,47.4,16.95,0.025979,0.044049,0.03054,0.04265,0.032206,0.035134,0.025014,0.018192,0.013571,0.019538,0.010296,0.025322,0.046001,0.019032,0.052135,0.033725,0.037439
30/6/14,0.030487486,-0.015323329,-0.011092302,0.052125186,0.0320603,-0.004514709,0.018122941,0.038836824,0.056636854,0.046773124,0.000417854,0.043889091,-0.01295727,0.020447786,-0.018629778,0.010618986,0.037440703,16.53,16.18,14.58,10.05,13.73,15.72,18.72,20.62,,18.72,13.51,19.85,14.41,21.01,17.22,47.76,17.42,0.025726,0.044499,0.032769,0.042726,0.033204,0.035803,0.025041,0.017855,0.013538,0.018729,0.010365,0.025196,0.046183,0.018918,0.048427,0.034853,0.036807
31/7/14,0.023396137,0.043316233,0.048054068,0.018625355,0.078439183,-0.016044613,-0.015741926,-0.040997878,0.018316069,0.020766328,0.033585953,0.006920948,-6.45824E-05,-0.01388828,0.014268755,0.00031856,-0.020860163,16.94,16.37,15.42,10.58,14.67,15.29,18.46,19.9,,19.12,13.94,19.67,14.19,20.67,18.25,47.67,17.15,0.025298,0.042604,0.031197,0.041658,0.031673,0.036455,0.025266,0.01823,0.015241,0.01835,0.010007,0.027769,0.046789,0.019318,0.047738,0.035189,0.037685
29/8/14,-0.003243608,0.007480393,0.02384422,0.104938526,0.002337775,0.020254038,0.022307826,0.030609846,0.027943645,-0.011751576,-0.021654698,0.034483787,0.020273188,0.039213751,0.00284719,0.032208716,0.022066723,16.84,16.32,15.74,11.61,14.65,15.56,18.92,20.48,,18.86,13.56,20.43,14.25,21.46,18.32,48.9,17.56,0.025724,0.043554,0.030038,0.037782,0.031759,0.035903,0.024764,0.017729,0.015643,0.018599,0.01023,0.028286,0.046159,0.018842,0.0476,0.034498,0.036748
30/9/14,-0.047550992,-0.052659043,-0.053406875,-0.213321245,-0.063777099,0.004249316,-0.026997992,-0.057197462,0.0033633,0.048674819,-0.045673158,-0.054793945,-0.029591411,-0.014120196,0.011843149,-0.057708218,-0.039764114,16.47,15.04,15.43,10.22,13.63,15.33,18.62,19.88,,19.67,12.97,19.1,13.67,21.01,18.33,45.71,17.37,0.026442,0.046795,0.032137,0.042915,0.033614,0.036183,0.025239,0.018763,0.014723,0.018614,0.010771,0.030001,0.047873,0.019436,0.049961,0.037555,0.037255
31/10/14,0.011117138,0.046980834,-0.004885904,0.005189184,0.041062475,-0.017228215,0.006746276,0.016964879,0.032918204,0.008559123,-0.019376021,0.024600135,-0.010600922,0.024126923,-0.002032872,0.086078065,0.016735047,16.74,15.62,15.43,10.23,14.18,15.03,18.77,20.49,,19.79,12.68,19.58,13.38,21.48,18.54,50.38,17.35,0.026171,0.044763,0.032693,0.043944,0.032251,0.036837,0.025115,0.018477,0.014719,0.018594,0.011086,0.029369,0.048198,0.019188,0.050711,0.034786,0.036473
28/11/14,-0.006281695,-0.032393702,-0.038757621,-0.048010006,0.015402653,0.032369284,0.020447624,0.004711632,0.026496399,0.059935439,0.010254044,0.031401339,0.029149418,0.026517507,-0.009346258,0.023112107,0.000941397,17.04,14.7,14.28,10.23,14.22,15.49,19.15,20.49,,21.07,13.16,19.96,13.56,21.84,18.25,51.2,17.48,0.02563,0.047226,0.038671,0.041765,0.031442,0.035493,0.024587,0.018791,0.014177,0.017492,0.010685,0.028407,0.046588,0.019078,0.057461,0.034247,0.036534
31/12/14,-0.018026227,0.019193698,0.004874823,-0.117250245,0.011519161,-0.012667641,-0.015767606,0.006026722,-0.044392832,-0.004038792,-0.026702236,-0.001077473,-0.022935423,-0.002576559,0.034747184,0.012554752,-0.00572027,17.07,14.75,14.93,9.6,15.01,15.21,19.07,21.07,,20.98,12.68,20.12,13.25,21.82,18.97,51.7,17.56,0.025661,0.046043,0.041174,0.044988,0.030674,0.036407,0.024557,0.018448,0.014423,0.017464,0.012898,0.028161,0.047217,0.01915,0.055401,0.036055,0.036409
30/1/15,0.018053345,0.031679448,0.009082491,-0.066353398,0.022281958,0.070211393,-0.017977841,-0.018077564,0.05744193,0.00262062,0.017938293,0.007432047,0.027313133,-0.030478084,0.046916683,0.059829678,0.000989449,16.79,15.03,15.49,9.23,13.7,16.36,19.24,20.9,,20.98,12.55,19.57,14.08,21.27,19.66,55.34,17.87,0.025538,0.044951,0.041299,0.048061,0.030245,0.035273,0.025029,0.018863,0.014056,0.017784,0.014127,0.028301,0.046414,0.020164,0.053198,0.033764,0.03562
27/2/15,0.042610477,0.071487602,0.08167289,0.028165998,0.032149743,0.067704904,0.05746634,0.060084014,0.016310405,0.076424195,0.007424164,0.032553732,0.032372347,0.055869659,0.000756634,-0.030848705,-0.000448163,17.65,16.09,16.38,10.08,14.28,17.24,20.23,21.64,,22.64,12.6,20.1,14.68,22.26,19.35,53.03,17.66,0.024278,0.043209,0.039375,0.046024,0.029148,0.030986,0.023255,0.018131,0.013648,0.016444,0.014136,0.027276,0.036818,0.019372,0.052236,0.035006,0.035597
31/3/15,0.005690561,0.001297643,-0.016791987,-0.119428724,0.023348142,0.01816758,-0.014973894,0.002629547,-0.029804106,0.020438824,0.023298022,-0.011177317,-0.020207944,-0.015937983,-0.017772876,0.010038119,-0.008506524,17.63,15.87,15.54,9.98,14.38,17.23,19.91,21.84,,22.89,13,19.93,14.09,21.77,18.69,54.55,17.76,0.024542,0.044285,0.041133,0.046316,0.028353,0.031599,0.023762,0.018171,0.013858,0.017157,0.013721,0.027481,0.039219,0.019774,0.051298,0.035801,0.035003
30/4/15,0.047868959,-0.020316171,0.016731661,0.155509342,0.154010882,0.002432212,0.023527711,0.015960263,-0.052828669,0.032414716,0.030030564,0.022729526,0.031895469,0.0095349,-0.002548416,-0.050754983,0.043139572,18.75,15.72,15.61,10.91,16.71,17.45,20.2,21.83,,24.89,13.05,20.37,14.73,21.99,18.44,51.4,18.93,0.024002,0.045343,0.040111,0.036576,0.024474,0.032084,0.024009,0.018754,0.014884,0.016885,0.013512,0.02706,0.038587,0.019904,0.045334,0.03786,0.03427
29/5/15,-0.010567982,0.00492619,0.023219265,-0.124710954,-0.037504114,0.018406835,0.004210758,0.014689144,0.033419964,0.048771358,-0.025495482,0.000331988,0.005961695,0.012779232,-0.003349251,-0.002225933,-0.01547633,18.91,15.45,15.58,10.22,16.41,17.4,20.44,21.8,,26.11,12.96,20.27,14.75,22.23,18.68,51.29,18.84,0.023361,0.045809,0.038071,0.038939,0.025141,0.032639,0.023801,0.018597,0.014538,0.016297,0.013868,0.026924,0.038013,0.019912,0.045545,0.038323,0.034978
30/6/15,-0.030337928,-0.050982243,-0.080675834,0.037011429,-0.056214524,-0.045346973,-0.023087267,-0.008704275,1.6425E-05,-0.031146791,-0.036225736,-0.024880064,-0.066476758,-0.019548015,-0.030855488,-0.042011424,-0.046114509,18.28,14.7,15.58,10.59,15.24,16.68,19.82,21.68,,25.38,12.5,19.85,14.03,21.73,18.01,48.79,17.87,0.024469,0.048358,0.042543,0.036772,0.026345,0.034155,0.024682,0.019137,0.014436,0.016865,0.014395,0.031008,0.040509,0.02045,0.05482,0.040705,0.037316
31/7/15,-0.027752564,0.043462957,0.01551323,-0.130185482,-0.11384263,0.039555475,0.018122267,-0.00421601,0.024459519,0.017100599,-0.036412496,-0.049811965,0.024933016,0.020737859,0.034314642,0.048672629,0.01059219,17.97,15.01,16.67,10.2,13.6,17,20.1,22.08,,25.8,12.06,18.64,14.38,22.14,20.52,51.51,18.36,0.024235,0.04574,0.041514,0.036478,0.029299,0.032153,0.023539,0.018684,0.012257,0.016004,0.014764,0.034929,0.038218,0.019618,0.052409,0.038173,0.035422
31/8/15,-0.086128704,-0.082265696,-0.049105085,-0.15240275,-0.124429827,-0.085781767,-0.067942807,-0.0541037,-0.055821664,-0.081963188,-0.048675958,-0.050783487,-0.062627522,-0.062244535,-0.010441041,-0.059970224,-0.05662779,16.58,13.46,15.58,9.33,12.42,16.05,18.86,20.95,,23.76,11.36,17.59,13.32,20.77,19.94,48.22,17.4,0.027091,0.05126,0.045596,0.041517,0.033796,0.035381,0.026069,0.020526,0.013522,0.018051,0.015957,0.038792,0.038828,0.02179,0.060304,0.041513,0.038463
30/9/15,-0.042222651,-0.031181272,-0.001759172,-0.126353862,-0.019197599,-0.04114576,-0.036992465,-0.043021587,-0.008101853,-0.08049143,0.019563551,-0.01394744,-0.030577085,-0.025050583,-0.032434456,0.021094805,-0.027411309,15.75,12.8,16.44,9,11.97,15.41,18.13,20.22,,21.83,11.76,17.29,12.83,20.12,18.74,49.5,17.06,0.029493,0.054336,0.044627,0.043666,0.036892,0.036975,0.027442,0.02193,0.014107,0.021138,0.015724,0.041999,0.043842,0.0227,0.068611,0.041384,0.039809
30/10/15,0.082722839,0.040992418,0.069128273,0.050774684,0.086860075,0.077896348,0.076553148,0.055964352,0.011077313,0.103548608,0.067961981,0.040044384,0.050847383,0.080982769,0.084554674,0.062706765,0.047095235,16.81,13.3,17.28,9.01,12.89,16.51,19.67,21.26,,24.2,12.59,18.13,13.6,22.15,20.36,52.2,17.83,0.026492,0.051482,0.039937,0.039147,0.032914,0.033203,0.024544,0.020101,0.013546,0.018065,0.013789,0.039404,0.041053,0.020184,0.06215,0.038372,0.036634
30/11/15,-0.018457005,-0.003859455,0.000364623,-0.031996771,-0.033935235,0.027976536,-0.004395536,0.011446613,-0.029087288,0.011037844,-0.020057351,-0.028770007,0.002666506,0.002960614,-0.004211687,-0.001647535,-0.043264966,16.88,13.12,17.5,8.99,12.69,16.6,19.62,21.62,,24.52,12.35,17.5,13.35,21.96,20.21,51.95,17.31,0.025827,0.050648,0.033656,0.039132,0.03314,0.031707,0.023493,0.018447,0.012885,0.016821,0.013117,0.039612,0.040463,0.019339,0.060211,0.038396,0.037328
31/12/15,0.003776224,0.026481173,0.038603409,-0.05092391,-0.01350843,-0.051375763,-0.017305225,-0.025043914,0.016671412,-0.021025461,0.000479856,-0.001504587,-0.018920554,-0.015989535,0.018762399,0.01297791,-0.02605127,16.97,13.55,17.13,8.45,13.49,16.02,19.24,20.68,,24.05,12.21,17.63,12.94,21.6,20.67,52.82,17.02,0.025539,0.049328,0.03313,0.043147,0.029552,0.033003,0.02416,0.019513,0.012219,0.017295,0.012924,0.039527,0.041322,0.019834,0.059345,0.038229,0.038764
29/1/16,-0.083405212,-0.060982575,-0.052283153,-0.075915904,-0.131717473,-0.065127891,-0.061386903,-0.080594382,-0.045613758,-0.079454718,-0.036020398,-0.032165847,-0.023864196,-0.0508992,-0.029274689,-0.035810845,-0.007651966,15.61,12.8,16.32,7.9,11.09,15.8,18.3,20.02,,22.17,11.56,16.01,13.36,20.18,20.1,50.01,17.58,0.026367,0.051056,0.033502,0.044261,0.032388,0.033462,0.024267,0.020112,0.011615,0.017421,0.01339,0.039393,0.041054,0.019691,0.059679,0.038331,0.036793
29/2/16,-0.01660071,-0.01576317,0.009963771,0.060921337,-0.026546459,-0.021520067,-0.00679331,0.007155758,-0.068857258,-0.09784647,0.005924704,0.03693356,0.009153067,-0.001359852,0.036279689,-0.004287692,0.009533241,14.85,12.4,16.35,8.29,10.79,15.73,18.03,19.85,,20.07,11.74,16.64,12.88,20.1,20.82,49.79,17.46,0.027564,0.051745,0.032594,0.040111,0.033378,0.0345,0.024837,0.020087,0.01285,0.019577,0.015567,0.037493,0.043909,0.019747,0.057609,0.038637,0.036656
31/3/16,0.084108989,0.046694029,0.056336175,0.266446204,0.109990768,0.014819152,0.066377668,0.081559119,0.090194625,0.043385444,0.052185515,0.049170157,0.016418032,0.065633793,0.095670531,0.09829976,0.081379216,15.57,13.24,17.23,9.66,11.88,16.12,19.01,20.35,,20.73,12.41,17.49,13.25,21.46,22.31,54.66,19.11,0.026429,0.048754,0.032554,0.034964,0.03087,0.034497,0.024764,0.020079,0.01394,0.018421,0.015873,0.036729,0.042577,0.019944,0.057755,0.040192,0.036948
29/4/16,0.018152714,0.036274593,0.030375773,0.098945212,-0.001851709,0.01911411,0.016236513,0.023379824,0.006375426,-0.003859325,-0.00812771,-0.052433284,0.014950445,0.003871601,0.017484376,-0.018297254,0.022863861,15.41,13.66,17.23,10.41,12.37,16.26,19.12,20.09,,20.49,12.33,16.58,13.38,21.68,22.33,53.27,19.28,0.026286,0.046854,0.030676,0.030468,0.031215,0.034351,0.024625,0.019906,0.013605,0.018777,0.015916,0.038712,0.042351,0.019768,0.056619,0.041229,0.03643
31/5/16,-0.012970093,0.03092076,0.040184646,-0.146641253,-0.006123567,0.027028574,0.006468363,0.012335791,0.032917003,0.025646438,-0.003093119,0.028452249,0.001684063,0.017784629,0.030797898,0.022941807,-0.005000676,15.84,13.72,17.23,9.32,12.51,16.33,19.29,20.77,,20.99,12.3,17.05,13.3,21.8,23.11,54.24,19.43,0.025848,0.045049,0.029537,0.032523,0.03061,0.033866,0.023868,0.01874,0.012088,0.01885,0.015146,0.036803,0.042292,0.018855,0.054072,0.03967,0.036406
30/6/16,0.003002063,-0.026090524,-0.012999888,0.178155604,0.01101895,-0.048688748,-0.010772359,-0.018622552,0.016294878,-0.102644384,0.006065057,0.036080041,0.048492404,0.002591994,-0.016778836,0.066881213,0.030454049,15.51,13.32,17.23,9.88,13.86,15.73,19.03,20.04,,18.98,12.46,17.48,13.37,21.82,22.66,57.54,19.98,0.026343,0.046639,0.030526,0.031141,0.02574,0.035565,0.024306,0.019537,0.01176,0.02138,0.014299,0.03799,0.040201,0.019186,0.043903,0.03773,0.036891
29/7/16,0.058895922,0.05793147,0.082221224,0.095209052,0.041472336,0.036882811,0.041616049,0.053825378,0.047617757,0.061801437,0.031495433,0.056237553,0.034119264,0.036201293,0.087225099,0.038143895,0.027481468,16.52,14.96,18.69,10.97,14.5,16.28,19.73,20.94,,20.18,12.85,18.5,13.78,22.51,23.97,59.78,21.69,0.025218,0.043984,0.027972,0.027601,0.025386,0.034068,0.023348,0.018319,0.011606,0.020052,0.013725,0.0365,0.038748,0.018496,0.037041,0.036409,0.035164
31/8/16,0.014374227,-0.012152732,-0.014936781,0.008972327,0.07073018,0.007556874,0.001406698,0.001796906,0.011300785,0.013101075,0.026716789,0.014145857,0.015406784,0.001406241,0.015277244,-0.035362477,-0.018487916,16.71,14.65,18.69,11.01,15.46,16.46,19.78,20.88,,20.45,13.19,18.37,13.85,22.48,24.34,57.28,21.15,0.023853,0.043087,0.027909,0.026292,0.022798,0.032911,0.0226,0.018043,0.010732,0.019053,0.012894,0.035643,0.03758,0.017956,0.035681,0.036991,0.035397
30/9/16,0.017813869,0.007310099,0.018079765,0.003464504,0.02506503,-0.000870665,0.005766826,0.015377398,-0.015036636,-0.004105087,0.001324409,0.017055692,0.018334431,0.000176507,0.001996172,-0.014925552,0.017844006,16.79,14.77,18.69,11.12,16,16.42,19.65,20.98,,20.2,13.19,18.63,13.76,22.32,23.67,55.92,21.64,0.023235,0.041548,0.028069,0.025377,0.019933,0.033139,0.022995,0.018423,0.011173,0.018423,0.013857,0.036211,0.037365,0.018535,0.041826,0.040732,0.035147
31/10/16,-0.004694195,-0.015739741,-0.04801633,0.131106224,-0.019722683,-0.010224393,-0.01923514,-0.03738191,-0.001416336,0.050163531,0.001020324,0.021082737,0.009095439,-0.018410189,-0.042578446,-0.05244127,-0.028380575,17.07,14.53,18.69,12.33,15.9,16.16,19.44,20.94,,21.23,13.26,19.04,13.17,21.86,22.61,52.37,21.41,0.022805,0.041936,0.029175,0.023863,0.020145,0.033272,0.02294,0.018709,0.010919,0.017615,0.013043,0.035144,0.03756,0.018697,0.04351,0.042108,0.035062
30/11/16,-0.022875313,0.036165832,-0.011858488,-0.118818956,-0.011763809,0.010744777,0.014959708,0.041358705,-0.0533473,0.056578552,-0.004917587,-0.013367477,-0.019599537,0.036366918,-0.019871899,-0.023858995,-0.041370968,17.38,14.83,21.16,11.67,15.93,16,19.92,21.74,,22.46,13.26,18.78,13.02,22.65,22.16,51.48,20.6,0.020984,0.038612,0.027643,0.024728,0.018295,0.03199,0.020797,0.015633,0.010171,0.015726,0.011317,0.034194,0.037343,0.016411,0.042667,0.040672,0.034961
30/12/16,-0.002219068,0.0455635,0.035725506,0.009407584,-0.042213168,0.056106667,0.024012496,0.024014065,-0.009277187,0.033242807,0.042862587,-0.001770603,0.05160202,0.019498047,-0.010600623,0.043681067,0.028411647,17.52,15.37,21.16,11.24,15.58,17.52,20.66,22.05,,23.29,13.56,18.82,13.58,23.1,21.91,53.39,21.37,0.020393,0.036679,0.02702,0.02403,0.018641,0.029677,0.019857,0.015004,0.009766,0.014828,0.011976,0.033995,0.035156,0.015898,0.043173,0.039428,0.033605
31/1/17,0.048269131,-0.005485212,-0.024691741,0.102096101,0.066465006,-0.002975065,0.024096448,0.022924087,0.042227158,0.001104721,0.03534972,0.02058894,-0.005177776,0.018788704,0.034409676,0.001676736,0.013552071,17.62,15.98,21.9,12.35,15.39,17.67,20.85,22.67,,23.27,13.56,17.99,14.97,23.15,22.67,54.65,21.36,0.01994,0.036755,0.027619,0.022011,0.016969,0.029506,0.019577,0.014331,0.008858,0.014677,0.012406,0.033048,0.035027,0.015403,0.041394,0.038612,0.034052
28/2/17,0.025055613,0.02680247,0.013602107,0.043108008,0.035113762,0.030260387,0.027907078,0.021325841,0.040631473,0.004992263,0.002358094,0.025570407,0.030926529,0.038937305,0.01329828,0.039342084,0.029344438,17.88,16.37,22.26,12.74,15.85,18.08,21.45,23.15,,23.33,13.6,18.57,15.25,23.98,22.88,56.73,22.09,0.018834,0.035411,0.026589,0.020976,0.015294,0.027357,0.018015,0.013114,0.007908,0.013658,0.011336,0.031172,0.032899,0.013852,0.040006,0.036067,0.031619
31/3/17,0.01803302,0.035222941,0.029199086,-0.045966105,0.022308629,0.033957727,0.011379294,0.008073085,0.030960964,-0.005781282,0.040754128,0.004870955,0.011702661,0.001156655,-0.023021637,-0.015926483,0.033667817,17.99,16.84,23.18,12.45,16.26,18.65,21.58,23.02,,22.91,14.16,18.67,15.47,24.03,21.7,55.55,22.35,0.017071,0.034101,0.025389,0.020215,0.013392,0.02507,0.016342,0.011735,0.005474,0.011801,0.009452,0.029523,0.031321,0.012172,0.041651,0.032132,0.03024
28/4/17,0.013623197,0.012929723,-0.002127323,4.34369E-05,0.027128989,0.020898315,0.015175064,0.020158485,0.00975276,0.010767065,0.027336447,0.014662378,-0.013541094,0.010218664,0.026832719,0.004315047,0.016652216,18.45,17,23.15,12.48,16.66,18.94,21.8,23.37,21.31,22.97,14.82,18.93,15.36,24.3,21.91,55.62,22.58,0.016462,0.032968,0.024711,0.022475,0.0123,0.02448,0.015836,0.011319,0.006703,0.011684,0.009478,0.028572,0.031707,0.011673,0.039942,0.031735,0.029068
31/5/17,0.027772369,-0.032669414,-0.02063823,-0.05130041,0.053398037,0.017020278,0.021697268,0.006782134,0.020362249,0.021176226,0.061162074,0.020839128,0.047297445,0.013973927,-0.015873939,-0.001278315,0.041553912,18.71,16.3,22.7,11.99,17.23,19.33,22,23.37,21.76,23.41,15.49,19.35,15.97,24.49,21.52,55.35,23.07,0.014743,0.03295,0.023227,0.021463,0.009649,0.023081,0.014346,0.009935,0.003755,0.010798,0.006098,0.026036,0.030122,0.010006,0.038927,0.030163,0.02824
30/6/17,0.01582096,-0.001028547,0.019863678,-0.017097173,0.025204739,-0.025038789,0.004233767,0.015911099,-0.006035716,0.026686995,0.031619418,0.053155344,-0.02578525,0.006212582,0.020304315,0.019437834,-0.000673076,19.09,16.94,24.95,12.05,17.44,18.92,22.01,23.1,21.27,24.04,16.07,20.25,15.6,24.52,24.05,56.37,22.68,0.014255,0.032731,0.022418,0.021844,0.009518,0.023644,0.014192,0.009241,0.003639,0.009916,0.005164,0.025441,0.031747,0.009601,0.037515,0.030438,0.028633
31/7/17,0.039007391,0.003512095,0.003588459,0.104023788,0.086178844,-0.003390598,0.023970517,0.022574005,0.0666675,0.003300312,0.009264091,0.022871989,0.010648412,0.020353656,0.005444935,0.012566573,0.032783676,19.52,17.17,25.28,12.59,18.84,19.05,22.26,23.16,22.64,24.12,16.25,20.36,15.86,25.06,24.1,57.19,23.03,0.013347,0.03197,0.022164,0.019425,0.00767,0.022561,0.013533,0.00859,0.002994,0.009254,0.004062,0.026659,0.030683,0.009037,0.036644,0.029458,0.027947
